Time,Epoch,Train Loss,Validation Loss,MAE,MSE,R2
2025-03-05 11:06:59,1,0.02976732887327671,0.011535876323110782,8.516008377075195,156.65713500976562,0.45817285776138306
2025-03-05 11:07:03,2,0.006883553961773267,0.007706746064986174,6.878297805786133,96.2406005859375,0.6671344041824341
2025-03-05 11:07:06,3,0.005633061796196558,0.007849191136371631,6.9171977043151855,100.91149139404297,0.6509792804718018
2025-03-05 11:07:08,4,0.0053559713839982336,0.008504975622949692,7.223525047302246,104.10856628417969,0.6399216651916504
2025-03-05 11:07:12,5,0.005136905489175507,0.007227871423730483,6.115234375,84.85819244384766,0.7065025568008423
2025-03-05 11:07:15,6,0.004938214054603255,0.007290831229721124,6.4379191398620605,85.39000701904297,0.7046631574630737
2025-03-05 11:07:18,7,0.004877395655834273,0.007402050058142497,6.400638580322266,84.39887237548828,0.708091139793396
2025-03-05 11:07:21,8,0.004951876733357903,0.007330633162592466,6.174286842346191,88.03533935546875,0.6955138444900513
2025-03-05 11:07:23,9,0.004786364692315626,0.008030538339740954,7.1321306228637695,98.78800201416016,0.6583237648010254
2025-03-05 11:07:26,10,0.004635983477660528,0.007813789810125645,6.244150638580322,89.52881622314453,0.6903483867645264
2025-03-05 11:07:29,11,0.004694674563008162,0.007276041075014151,5.821140289306641,80.81297302246094,0.7204936742782593
2025-03-05 11:07:32,12,0.004652983520776452,0.006891049552135742,6.114710807800293,83.29074096679688,0.7119238376617432
2025-03-05 11:07:35,13,0.004626998527425478,0.007404918710772808,6.312801361083984,87.46851348876953,0.6974742412567139
2025-03-05 11:07:38,14,0.004533250928657611,0.007810437156317325,7.626962661743164,99.85236358642578,0.6546424627304077
2025-03-05 11:07:41,15,0.00458189964378148,0.006815327367243858,6.175457000732422,82.2414779663086,0.7155529260635376
2025-03-05 11:07:44,16,0.0045183710361506495,0.006740044766607193,6.205936431884766,79.92438507080078,0.723567008972168
2025-03-05 11:07:47,17,0.0044603209741141524,0.008478493716281194,6.31084680557251,98.41316986083984,0.6596201658248901
2025-03-05 11:07:50,18,0.004566597350705625,0.006749718414189724,6.484151363372803,80.73951721191406,0.720747709274292
2025-03-05 11:07:53,19,0.004409884964639133,0.0073552015953912185,6.500904083251953,95.84832763671875,0.6684911251068115
2025-03-05 11:07:56,20,0.004452494948872187,0.007054309969624648,6.29437780380249,85.56455993652344,0.7040594816207886
2025-03-05 11:07:59,21,0.004517462982251989,0.006686523305968597,5.886629581451416,81.59294891357422,0.7177959680557251
2025-03-05 11:08:02,22,0.004386727798866171,0.006727753708568903,6.320839881896973,78.87812805175781,0.7271857261657715
2025-03-05 11:08:05,23,0.004541274402133619,0.006714827201973934,6.007379055023193,78.68804168701172,0.7278431057929993
2025-03-05 11:08:08,24,0.004299051613609693,0.00685743958904193,5.747147560119629,73.37026977539062,0.7462356090545654
2025-03-05 11:08:11,25,0.0043037271263140645,0.006936444220348046,6.137899875640869,84.43130493164062,0.7079790234565735
2025-03-05 11:08:14,26,0.004339622384005258,0.00687513855071022,6.1321306228637695,84.06877899169922,0.7092329263687134
2025-03-05 11:08:17,27,0.004412695671316613,0.00692240299227146,6.373048782348633,86.67285919189453,0.7002261877059937
2025-03-05 11:08:20,28,0.00457035371604679,0.006992501385796528,5.636028289794922,74.45174407958984,0.7424951791763306
2025-03-05 11:08:23,29,0.004332003600926798,0.006546975185091679,5.460512638092041,72.13506317138672,0.7505077719688416
2025-03-05 11:08:26,30,0.004255321630266275,0.007022765500900837,5.9133620262146,77.83257293701172,0.7308019399642944
2025-03-05 11:08:29,31,0.004279808572943459,0.006496958434581757,5.637874603271484,74.02240753173828,0.7439800500869751
2025-03-05 11:08:32,32,0.004234769893025331,0.006698751141532109,5.443479537963867,68.04113006591797,0.7646673917770386
2025-03-05 11:08:35,33,0.0042677681521627675,0.00690350104839756,6.258465766906738,80.76766204833984,0.7206504344940186
2025-03-05 11:08:38,34,0.004200070513035642,0.006320457439869642,5.947818756103516,76.86593627929688,0.7341452240943909
2025-03-05 11:08:41,35,0.0042848785426153726,0.006339272197622519,6.317236423492432,80.55197143554688,0.7213963866233826
2025-03-05 11:08:44,36,0.004212137297308596,0.0064203447948854705,5.981216907501221,80.19049835205078,0.7226465940475464
2025-03-05 11:08:47,37,0.004136477403468296,0.00644139050004574,5.7088799476623535,72.68177032470703,0.7486169338226318
2025-03-05 11:08:50,38,0.004284103907215712,0.006600532358369002,5.750891208648682,72.77095794677734,0.7483084201812744
2025-03-05 11:08:53,39,0.004196314627744174,0.0068311995038619405,6.066939830780029,86.3890609741211,0.7012077569961548
2025-03-05 11:08:56,40,0.004147437963571944,0.006245417466673713,5.6521830558776855,71.2677230834961,0.7535076141357422
2025-03-05 11:08:59,41,0.004181877555576771,0.006408311534099854,5.551714897155762,67.4014663696289,0.7668797969818115
2025-03-05 11:09:02,42,0.004253702842515339,0.006760337676566381,6.498147964477539,90.20335388183594,0.688015341758728
2025-03-05 11:09:05,43,0.0043885889999421964,0.00678460059974056,5.758080005645752,77.9346694946289,0.730448842048645
2025-03-05 11:09:08,44,0.004194142249820942,0.006282180959645372,5.493111610412598,66.58029174804688,0.7697199583053589
2025-03-05 11:09:11,45,0.00419746571236154,0.006419787469964761,6.179848670959473,81.09969329833984,0.7195019721984863
2025-03-05 11:09:14,46,0.00410339613366621,0.007091003291022319,5.849093914031982,73.82038116455078,0.7446788549423218
2025-03-05 11:09:16,47,0.00406788672540295,0.006124817264767794,5.850245952606201,73.53185272216797,0.7456767559051514
