Time,Epoch,Train Loss,Validation Loss,MAE,MSE,R2
2025-02-27 16:01:47,48,0.01634856271718083,0.021107247720162075,7.688197612762451,124.96886444091797,0.7304872870445251
2025-02-27 16:01:48,49,0.01590705508815831,0.02043077691147725,7.853396415710449,109.51604461669922,0.7638134360313416
2025-02-27 16:01:48,50,0.016306899359513974,0.020023706369102,8.202690124511719,116.76762390136719,0.7481744289398193
2025-02-27 16:01:48,51,0.01595469901402449,0.020013826588789623,6.891586780548096,98.15501403808594,0.7883150577545166
2025-02-27 16:01:49,52,0.0158607829362154,0.020482896361500025,8.356695175170898,114.78582000732422,0.7524484395980835
2025-02-27 16:01:49,53,0.01668567059497381,0.02040064086516698,7.9728779792785645,106.55628204345703,0.7701965570449829
2025-02-27 16:01:50,54,0.01582173707670179,0.020159362039218347,8.183028221130371,111.66997528076172,0.7591682076454163
2025-02-27 16:01:50,55,0.015507711739889506,0.019333931306997936,8.00685977935791,118.77552032470703,0.7438440918922424
2025-02-27 16:01:51,56,0.016251373458011396,0.019525880614916485,6.809060096740723,83.25248718261719,0.820454478263855
2025-02-27 16:01:51,57,0.015732841534090453,0.020350607422490914,6.299921989440918,77.5230712890625,0.8328107595443726
2025-02-27 16:01:52,58,0.0152490323345209,0.020034102102120716,9.749773025512695,150.69500732421875,0.675005316734314
2025-02-27 16:01:52,59,0.01546014045718415,0.021374734118580818,11.529956817626953,190.71075439453125,0.5887057781219482
2025-02-27 16:01:53,60,0.016020638193806697,0.019014592592914898,8.153895378112793,111.94939422607422,0.7585656046867371
2025-02-27 16:01:53,61,0.01528870359320065,0.01914004748687148,7.238273620605469,109.2729263305664,0.7643377780914307
2025-02-27 16:01:54,62,0.015207354974900854,0.019196105965723593,8.555904388427734,122.85934448242188,0.7350367307662964
2025-02-27 16:01:54,63,0.0148106065482415,0.019414230870703857,10.506072998046875,174.5919952392578,0.6234681606292725
2025-02-27 16:01:55,64,0.014709279904591626,0.018647356269260246,7.4624528884887695,87.70218658447266,0.8108580708503723
2025-02-27 16:01:55,65,0.01473006286562003,0.019218857400119305,9.876091957092285,168.6163787841797,0.6363554000854492
2025-02-27 16:01:55,66,0.01458736643965902,0.022937482222914696,9.83455753326416,158.70159912109375,0.6577379703521729
2025-02-27 16:01:56,67,0.014915176024981614,0.018198656383901834,7.271651744842529,103.072021484375,0.7777109146118164
2025-02-27 16:01:56,68,0.015009222905440578,0.018296212423592806,8.476356506347656,138.331298828125,0.7016693353652954
2025-02-27 16:01:57,69,0.014242717225489945,0.018163560579220455,9.328442573547363,138.77584838867188,0.700710654258728
2025-02-27 16:01:57,70,0.014192678451795003,0.016831858083605766,7.130162239074707,109.40708923339844,0.7640484571456909
2025-02-27 16:01:58,71,0.014708813697356602,0.01789958154161771,7.884844779968262,128.99755859375,0.7217988967895508
2025-02-27 16:01:58,72,0.014253049157559872,0.020085183282693226,8.411826133728027,123.20650482177734,0.7342880964279175
2025-02-27 16:01:59,73,0.01490943715104769,0.019246273984511692,7.933375835418701,132.94129943847656,0.7132936716079712
2025-02-27 16:01:59,74,0.014511847001468313,0.016543104623754818,6.369865894317627,80.91797637939453,0.8254891633987427
2025-02-27 16:02:00,75,0.014543300623009944,0.019131467988093693,12.235315322875977,197.74830627441406,0.5735282897949219
2025-02-27 16:02:00,76,0.014094948736501151,0.01633719215169549,6.56951379776001,84.02308654785156,0.8187925815582275
2025-02-27 16:02:01,77,0.013624695001234269,0.016010478138923645,8.950505256652832,128.4520721435547,0.7229752540588379
2025-02-27 16:02:01,78,0.013744127711859244,0.015052665956318378,6.162253379821777,64.35256958007812,0.8612147569656372
2025-02-27 16:02:02,79,0.013311884269632143,0.015775396799047787,7.819614887237549,103.33235168457031,0.7771494388580322
2025-02-27 16:02:02,80,0.013537348344408232,0.01643765236561497,6.613558292388916,83.53700256347656,0.8198408484458923
2025-02-27 16:02:03,81,0.013636747632047226,0.015009967920680841,6.449127197265625,83.01020050048828,0.820976972579956
2025-02-27 16:02:03,82,0.013073774472135922,0.014964234239111343,6.140848636627197,66.68824005126953,0.856177568435669
2025-02-27 16:02:03,83,0.013293718790699696,0.015471454864988724,7.698616981506348,96.96742248535156,0.7908762693405151
2025-02-27 16:02:04,84,0.01336279049001891,0.017196817323565483,10.515314102172852,156.40036010742188,0.662700891494751
2025-02-27 16:02:04,85,0.01336511988835088,0.014118640373150507,6.918631553649902,82.20352172851562,0.8227167129516602
2025-02-27 16:02:05,86,0.012826589209123933,0.013862583010147015,6.705787181854248,75.79764556884766,0.8365318775177002
2025-02-27 16:02:05,87,0.012862215075513413,0.01914957258850336,8.64574909210205,125.03881072998047,0.7303364276885986
2025-02-27 16:02:06,88,0.013541372332336574,0.014622820696483055,7.0354108810424805,101.73783874511719,0.7805882096290588
2025-02-27 16:02:06,89,0.013934768656076029,0.01635399740189314,11.825698852539062,186.9635467529297,0.5967872142791748
2025-02-27 16:02:07,90,0.013250714039494252,0.012685005708287159,6.254286766052246,80.80939483642578,0.8257233500480652
2025-02-27 16:02:07,91,0.012065647844353626,0.01247044513002038,8.406888961791992,119.68207550048828,0.7418889999389648
2025-02-27 16:02:08,92,0.011994152747351548,0.011519674677401781,6.903585910797119,88.68901824951172,0.8087298274040222
2025-02-27 16:02:08,93,0.011645533883109176,0.01114723893503348,6.997781753540039,85.63960266113281,0.8153063058853149
2025-02-27 16:02:09,94,0.012670150347824755,0.01406706931690375,7.666631698608398,94.64260864257812,0.7958900928497314
2025-02-27 16:02:09,95,0.011900943158001736,0.013512744723508755,9.783746719360352,144.63833618164062,0.6880673766136169
2025-02-27 16:02:10,96,0.011577175352080115,0.01151314207042257,6.431175231933594,77.6430435180664,0.8325520157814026
2025-02-27 16:02:10,97,0.011599865035507185,0.010964329044024149,6.413613319396973,87.92416381835938,0.8103793263435364
2025-02-27 16:02:11,98,0.01177841476325331,0.01089822594076395,5.912058353424072,64.23383331298828,0.8614708185195923
2025-02-27 16:02:11,99,0.011561355457223695,0.010908801729480425,6.21320104598999,72.61616516113281,0.8433931469917297
2025-02-27 16:02:12,100,0.011166667196385819,0.011143317756553492,7.317014694213867,96.01461791992188,0.7929311394691467
