2025-02-27 11:37:32,1,0.005373414791759479,0.0031614709295183837,5.784271717071533,78.61729431152344,0.6824690103530884
2025-02-27 11:38:39,2,0.0037733694047093133,0.0037708250216747495,5.304149627685547,80.55322265625,0.6746498942375183
2025-02-27 11:39:46,3,0.003702570863088559,0.003067404504974264,5.740306377410889,81.36542510986328,0.6713694334030151
2025-02-27 11:40:53,4,0.003593155285588692,0.002886000043288796,5.648674011230469,76.54742431640625,0.6908290982246399
2025-02-27 11:42:00,5,0.00354768106534455,0.002823578269000153,5.332403182983398,74.71089935302734,0.6982467174530029
2025-02-27 11:43:07,6,0.003513074910331509,0.0032404217621093833,5.9638495445251465,81.06455993652344,0.6725846529006958
2025-02-27 11:44:14,7,0.0034987777204193216,0.0031787833107219826,6.931519985198975,98.7740478515625,0.6010569334030151
2025-02-27 11:45:22,8,0.003486348665375786,0.003068973856515049,5.0734782218933105,71.91734313964844,0.7095297574996948
2025-02-27 11:46:30,9,0.0034853137721860624,0.002825902938915776,5.440066814422607,77.83944702148438,0.6856106519699097
2025-02-27 11:47:38,10,0.003465138407344677,0.0027975859105369293,5.428112506866455,75.67281341552734,0.6943615674972534
2025-02-27 11:48:44,11,0.0034408212046560683,0.0028586193017125067,5.596405506134033,76.72156524658203,0.6901257038116455
2025-02-27 11:49:51,12,0.0034400952134783155,0.0032192606290267585,7.682364463806152,114.54782104492188,0.5373475551605225
2025-02-27 11:50:59,13,0.003440735572402133,0.002785811729628527,5.120092868804932,70.61951446533203,0.7147716283798218
2025-02-27 11:52:06,14,0.003426737247586301,0.0028480018777077318,6.029515266418457,79.44755554199219,0.6791156530380249
2025-02-27 11:53:13,15,0.0034231894785834317,0.002990831921316842,5.509249687194824,77.7072525024414,0.6861445903778076
2025-02-27 11:54:21,16,0.0034108306547301673,0.0028533798249689812,5.3430376052856445,71.86144256591797,0.709755539894104
2025-02-27 11:55:29,17,0.0033975617449236695,0.002910401121203931,5.866031646728516,86.96955871582031,0.6487346887588501
2025-02-27 11:56:37,18,0.003403444524246174,0.0027878956921836653,5.2541890144348145,75.74302673339844,0.6940779685974121
2025-02-27 11:57:45,19,0.0033865965548708723,0.002843433939562402,5.602363109588623,76.91553497314453,0.6893423199653625
2025-02-27 11:59:08,20,0.003388905151791086,0.002815159689440653,5.236708164215088,71.2452163696289,0.71224445104599
2025-03-11 11:55:32,1,0.0058968876073683205,0.003198421940467526,5.192241191864014,72.22975158691406,0.7082679271697998
2025-03-11 11:57:20,2,0.003734137950025442,0.003023196895641805,5.624795913696289,77.78816223144531,0.6858178377151489
2025-03-11 11:59:10,3,0.0036578583917816682,0.0029606266193552347,5.310303688049316,72.07451629638672,0.7088949680328369
2025-03-11 12:01:03,4,0.0035711831423136326,0.0028617823555208534,5.396982669830322,70.53178405761719,0.7151259183883667
2025-03-11 12:03:06,5,0.0035340670941130426,0.0029982087408202823,5.236760139465332,84.34516143798828,0.6593344807624817
2025-03-11 12:04:49,6,0.0035038328939595033,0.002812542248435633,5.2204413414001465,73.2319107055664,0.7042202949523926
2025-03-11 12:06:53,7,0.003468815920894706,0.002890993129649478,5.369695663452148,75.07780456542969,0.6967648267745972
2025-03-11 12:08:46,8,0.0034499626967172924,0.0030307616792914693,5.635747909545898,81.55586242675781,0.6706002950668335
2025-03-11 12:10:46,9,0.0034432649207248043,0.0030109517160519707,6.161523342132568,86.47138214111328,0.650746762752533
2025-03-11 12:12:41,10,0.003430641045552036,0.0028483134484137123,4.943500995635986,68.80179595947266,0.7221132516860962
2025-03-11 12:14:48,11,0.003423084766573624,0.002829764010300445,5.2802958488464355,76.82057189941406,0.6897258758544922
